Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,Returns,Volatility
2024-04-12 00:00:00-04:00,184.0514891373657,184.6476483766428,178.4024866438968,178.64682006835938,31506200,0.0,0.0,,,,
2024-04-15 00:00:00-04:00,180.31807579569258,183.21099024006583,178.0702052015615,178.74456787109375,14766600,0.0,0.0,,,0.0005471566899257763,
2024-04-16 00:00:00-04:00,178.7543420596124,179.00845838620822,175.57800728060448,176.7019500732422,16451800,0.0,0.0,,,-0.0114275797143365,
2024-04-17 00:00:00-04:00,177.2590144524284,178.28521785507158,175.13820204052814,175.99826049804688,9017100,0.0,0.0,,,-0.003982353193632715,
2024-04-18 00:00:00-04:00,176.9951447970009,179.20391366224993,175.89075290791178,177.14173889160156,9557700,0.0,0.0,,,0.006497100541328127,
