Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,Returns,Volatility
2024-04-12 00:00:00-04:00,143.4577481030181,144.43636304917382,142.57603070274564,142.93453979492188,7097500,0.0,0.0,,,,
2024-04-15 00:00:00-04:00,143.7581187066662,144.8433151067548,142.78920232574214,143.0023651123047,8502300,0.0,0.0,,,0.00047452013684123884,
2024-04-16 00:00:00-04:00,140.50256703482572,141.70402873765076,138.93292713984593,139.95997619628906,12774900,0.0,0.0,,,-0.021275095091094043,
2024-04-17 00:00:00-04:00,140.49288142781873,140.89014070978908,139.07825694412796,140.27003479003906,9378100,0.0,0.0,,,0.002215337571329412,
2024-04-18 00:00:00-04:00,140.47348352165346,141.26800199827665,138.68099720560826,141.20986938476562,9887700,0.0,0.0,,,0.00670018080578183,
